"id","ts","target_ts","resource","input_value","predicted_value","actual_value","horizon_seconds","model_version"
1,"2026-03-06 16:51:20.155848+00","2026-03-06 16:52:20.155848+00","cpu","0.2156917304442897","0.21659442782402039","0.21910075885328734",60,"v20260306-164606-2486"
2,"2026-03-06 16:51:20.214609+00","2026-03-06 16:52:20.214609+00","ram","70.0859375","72.26268005371094","71.96484375",60,"v20260306-164606-2486"
3,"2026-03-06 16:51:20.239225+00","2026-03-06 16:52:20.239225+00","rps","2139.52","2159.550537109375","2282.08",60,"v20260306-164606-2486"
4,"2026-03-06 16:51:35.006147+00","2026-03-06 16:52:35.006147+00","cpu","0.12772837500000092","0.21982869505882263","0.21446325961814067",60,"v20260306-164606-2486"
5,"2026-03-06 16:51:35.025183+00","2026-03-06 16:52:35.025183+00","ram","70.0859375","71.13372802734375","70.04296875",60,"v20260306-164606-2486"
6,"2026-03-06 16:51:35.044258+00","2026-03-06 16:52:35.044258+00","rps","2297.52","2157.386962890625","2260.86",60,"v20260306-164606-2486"
7,"2026-03-06 16:51:50.029978+00","2026-03-06 16:52:50.029978+00","cpu","0.21982339411861349","0.2235824018716812","0.21674276025939332",60,"v20260306-164606-2486"
8,"2026-03-06 16:51:50.048528+00","2026-03-06 16:52:50.048528+00","ram","71.515625","71.01211547851562","71.0078125",60,"v20260306-164606-2486"
9,"2026-03-06 16:51:50.074467+00","2026-03-06 16:52:50.074467+00","rps","2288.66","2182.72119140625","2260.94",60,"v20260306-164606-2486"
10,"2026-03-06 16:52:05.026187+00","2026-03-06 16:53:05.026187+00","cpu","0.21978333828964627","0.22428585588932037","0.21776393512288472",60,"v20260306-164606-2486"
11,"2026-03-06 16:52:05.045528+00","2026-03-06 16:53:05.045528+00","ram","71.4609375","71.0475082397461","71.2265625",60,"v20260306-164606-2486"
12,"2026-03-06 16:52:05.065699+00","2026-03-06 16:53:05.065699+00","rps","2276.04","2203.453857421875","2255.46",60,"v20260306-164606-2486"
13,"2026-03-06 16:52:20.037229+00","2026-03-06 16:53:20.037229+00","cpu","0.21910075885328734","0.22436462342739105","0.21830014227963593",60,"v20260306-164606-2486"
14,"2026-03-06 16:52:20.058032+00","2026-03-06 16:53:20.058032+00","ram","71.96484375","71.1341323852539","71.2421875",60,"v20260306-164606-2486"
15,"2026-03-06 16:52:20.075483+00","2026-03-06 16:53:20.075483+00","rps","2282.08","2220.146728515625","2256.06",60,"v20260306-164606-2486"
16,"2026-03-06 16:52:35.043324+00","2026-03-06 16:53:35.043324+00","cpu","0.21446325961814067","0.2265148162841797","0.21656578536715804",60,"v20260306-164606-2486"
17,"2026-03-06 16:52:35.067109+00","2026-03-06 16:53:35.067109+00","ram","70.04296875","70.79878234863281","71.4921875",60,"v20260306-164606-2486"
18,"2026-03-06 16:52:35.089167+00","2026-03-06 16:53:35.089167+00","rps","2260.86","2232.3408203125","2220.08",60,"v20260306-164606-2486"
19,"2026-03-06 16:52:50.041264+00","2026-03-06 16:53:50.041264+00","cpu","0.21674276025939332","0.2275109887123108","0.21782712522596895",60,"v20260306-164606-2486"
20,"2026-03-06 16:52:50.060155+00","2026-03-06 16:53:50.060155+00","ram","71.0078125","70.65665435791016","70.31640625",60,"v20260306-164606-2486"
21,"2026-03-06 16:52:50.080725+00","2026-03-06 16:53:50.080725+00","rps","2260.94","2237.760986328125","2236.3",60,"v20260306-164606-2486"
22,"2026-03-06 16:53:05.064251+00","2026-03-06 16:54:05.064251+00","cpu","0.21776393512288472","0.22782321274280548","0.16649949202865263",60,"v20260306-164606-2486"
23,"2026-03-06 16:53:05.085637+00","2026-03-06 16:54:05.085637+00","ram","71.2265625","70.61902618408203","70.31640625",60,"v20260306-164606-2486"
24,"2026-03-06 16:53:05.103628+00","2026-03-06 16:54:05.103628+00","rps","2255.46","2238.280517578125","2274.88",60,"v20260306-164606-2486"
25,"2026-03-06 16:53:20.070687+00","2026-03-06 16:54:20.070687+00","cpu","0.21830014227963593","0.22945639491081238","0.2211551743068905",60,"v20260306-164606-2486"
26,"2026-03-06 16:53:20.093595+00","2026-03-06 16:54:20.093595+00","ram","71.2421875","70.32746887207031","70.546875",60,"v20260306-164606-2486"
27,"2026-03-06 16:53:20.117271+00","2026-03-06 16:54:20.117271+00","rps","2256.06","2235.512451171875","2306.34",60,"v20260306-164606-2486"
28,"2026-03-06 16:53:35.027588+00","2026-03-06 16:54:35.027588+00","cpu","0.21656578536715804","0.2297934591770172","0.21840998640398757",60,"v20260306-164606-2486"
29,"2026-03-06 16:53:35.04858+00","2026-03-06 16:54:35.04858+00","ram","71.4921875","70.2599105834961","70.71875",60,"v20260306-164606-2486"
30,"2026-03-06 16:53:35.078312+00","2026-03-06 16:54:35.078312+00","rps","2220.08","2229.140869140625","2265.52",60,"v20260306-164606-2486"
31,"2026-03-06 16:53:50.021558+00","2026-03-06 16:54:50.021558+00","cpu","0.21782712522596895","0.23083041608333588","0.21601696776386278",60,"v20260306-164606-2486"
32,"2026-03-06 16:53:50.053274+00","2026-03-06 16:54:50.053274+00","ram","70.31640625","70.0866470336914","71.16015625",60,"v20260306-164606-2486"
33,"2026-03-06 16:53:50.072331+00","2026-03-06 16:54:50.072331+00","rps","2236.3","2225.2783203125","2232.36",60,"v20260306-164606-2486"
34,"2026-03-06 16:54:05.036206+00","2026-03-06 16:55:05.036206+00","cpu","0.16649949202865263","0.22978009283542633","0.21404277767621688",60,"v20260306-164606-2486"
35,"2026-03-06 16:54:05.056651+00","2026-03-06 16:55:05.056651+00","ram","70.31640625","70.027587890625","70.82421875",60,"v20260306-164606-2486"
36,"2026-03-06 16:54:05.077904+00","2026-03-06 16:55:05.077904+00","rps","2274.88","2213.44580078125","2159.08",60,"v20260306-164606-2486"
37,"2026-03-06 16:54:20.01955+00","2026-03-06 16:55:20.01955+00","cpu","0.2211551743068905","0.23024892807006836","0.17948247139166462",60,"v20260306-164606-2486"
38,"2026-03-06 16:54:20.040069+00","2026-03-06 16:55:20.040069+00","ram","70.546875","70.16719055175781","71.08984375",60,"v20260306-164606-2486"
39,"2026-03-06 16:54:20.062202+00","2026-03-06 16:55:20.062202+00","rps","2306.34","2222.54052734375","2080.2200000000003",60,"v20260306-164606-2486"
40,"2026-03-06 16:54:35.023456+00","2026-03-06 16:55:35.023456+00","cpu","0.21840998640398757","0.23020419478416443","0.21674855873042675",60,"v20260306-164606-2486"
41,"2026-03-06 16:54:35.049397+00","2026-03-06 16:55:35.049397+00","ram","70.71875","70.21803283691406","72.10546875",60,"v20260306-164606-2486"
42,"2026-03-06 16:54:35.07102+00","2026-03-06 16:55:35.07102+00","rps","2265.52","2226.784912109375","2116.4",60,"v20260306-164606-2486"
43,"2026-03-06 16:54:50.012368+00","2026-03-06 16:55:50.012368+00","cpu","0.21601696776386278","0.2295612096786499","0.2186767404555669",60,"v20260306-164606-2486"
44,"2026-03-06 16:54:50.034758+00","2026-03-06 16:55:50.034758+00","ram","71.16015625","70.32703399658203","71.1328125",60,"v20260306-164606-2486"
45,"2026-03-06 16:54:50.059506+00","2026-03-06 16:55:50.059506+00","rps","2232.36","2225.7412109375","2114.92",60,"v20260306-164606-2486"
46,"2026-03-06 16:55:05.097954+00","2026-03-06 16:56:05.097954+00","cpu","0.21404277767621688","0.22877877950668335","0.17574956340745568",60,"v20260306-164606-2486"
47,"2026-03-06 16:55:05.127787+00","2026-03-06 16:56:05.127787+00","ram","70.82421875","70.3805160522461","71.1328125",60,"v20260306-164606-2486"
48,"2026-03-06 16:55:05.156946+00","2026-03-06 16:56:05.156946+00","rps","2159.08","2214.8623046875","2285",60,"v20260306-164606-2486"
49,"2026-03-06 16:55:20.031317+00","2026-03-06 16:56:20.031317+00","cpu","0.17948247139166462","0.2272697538137436","0.21718320162741456",60,"v20260306-164606-2486"
50,"2026-03-06 16:55:20.051253+00","2026-03-06 16:56:20.051253+00","ram","71.08984375","70.36458587646484","67.30859375",60,"v20260306-164606-2486"
51,"2026-03-06 16:55:20.072542+00","2026-03-06 16:56:20.072542+00","rps","2080.2200000000003","2189.8203125","2281.02",60,"v20260306-164606-2486"
52,"2026-03-06 16:55:35.025917+00","2026-03-06 16:56:35.025917+00","cpu","0.21674855873042675","0.22526468336582184","0.18157480678717353",60,"v20260306-164606-2486"
53,"2026-03-06 16:55:35.043025+00","2026-03-06 16:56:35.043025+00","ram","72.10546875","70.75838470458984","67.30859375",60,"v20260306-164606-2486"
54,"2026-03-06 16:55:35.064959+00","2026-03-06 16:56:35.064959+00","rps","2116.4","2182.50537109375","2257.12",60,"v20260306-164606-2486"
55,"2026-03-06 16:55:50.014774+00","2026-03-06 16:56:50.014774+00","cpu","0.2186767404555669","0.2242286503314972","0.18655859381506307",60,"v20260306-164606-2486"
56,"2026-03-06 16:55:50.034541+00","2026-03-06 16:56:50.034541+00","ram","71.1328125","70.9298324584961","70.79296875",60,"v20260306-164606-2486"
57,"2026-03-06 16:55:50.055685+00","2026-03-06 16:56:50.055685+00","rps","2114.92","2180.149658203125","2245.16",60,"v20260306-164606-2486"
59,"2026-03-06 16:56:05.05766+00","2026-03-06 16:57:05.05766+00","ram","71.1328125","70.66962432861328","70.79296875",60,"v20260306-164606-2486"
60,"2026-03-06 16:56:05.092795+00","2026-03-06 16:57:05.092795+00","rps","2285","2187.162109375","2265.8",60,"v20260306-164606-2486"
61,"2026-03-06 16:56:20.040332+00","2026-03-06 16:57:20.040332+00","cpu","0.21718320162741456","0.22885610163211823","0.2189071939374526",60,"v20260306-164606-2486"
62,"2026-03-06 16:56:20.068907+00","2026-03-06 16:57:20.068907+00","ram","67.30859375","70.2688217163086","71.51953125",60,"v20260306-164606-2486"
63,"2026-03-06 16:56:20.087978+00","2026-03-06 16:57:20.087978+00","rps","2281.02","2203.5107421875","2267.5600000000004",60,"v20260306-164606-2486"
64,"2026-03-06 16:56:35.037588+00","2026-03-06 16:57:35.037588+00","cpu","0.18157480678717353","0.22984911501407623","0.22055081061606843",60,"v20260306-164606-2486"
65,"2026-03-06 16:56:35.058849+00","2026-03-06 16:57:35.058849+00","ram","67.30859375","69.9672622680664","69.9453125",60,"v20260306-164606-2486"
66,"2026-03-06 16:56:35.07574+00","2026-03-06 16:57:35.07574+00","rps","2257.12","2199.84765625","2113.88",60,"v20260306-164606-2486"
67,"2026-03-06 16:56:50.016862+00","2026-03-06 16:57:50.016862+00","cpu","0.18655859381506307","0.22892408072948456","0.2191769054628738",60,"v20260306-164606-2486"
68,"2026-03-06 16:56:50.036889+00","2026-03-06 16:57:50.036889+00","ram","70.79296875","70.10196685791016","71.58203125",60,"v20260306-164606-2486"
58,"2026-03-06 16:56:05.036292+00","2026-03-06 16:57:05.036292+00","cpu","0.17574956340745568","0.2252011001110077","0.16487885850223544",60,"v20260306-164606-2486"
69,"2026-03-06 16:56:50.058539+00","2026-03-06 16:57:50.058539+00","rps","2245.16","2196.2119140625","2087.36",60,"v20260306-164606-2486"
70,"2026-03-06 16:57:05.049095+00","2026-03-06 16:58:05.049095+00","cpu","0.16487885850223544","0.22838027775287628","0.22085679815823295",60,"v20260306-164606-2486"
71,"2026-03-06 16:57:05.065046+00","2026-03-06 16:58:05.065046+00","ram","70.79296875","69.99766540527344","71.64453125",60,"v20260306-164606-2486"
72,"2026-03-06 16:57:05.085433+00","2026-03-06 16:58:05.085433+00","rps","2265.8","2194.44091796875","2106.78",60,"v20260306-164606-2486"
73,"2026-03-06 16:57:20.087398+00","2026-03-06 16:58:20.087398+00","cpu","0.2189071939374526","0.22908459603786469","0.2194907378956155",60,"v20260306-164606-2486"
74,"2026-03-06 16:57:20.128197+00","2026-03-06 16:58:20.128197+00","ram","71.51953125","70.30450439453125","69.10546875",60,"v20260306-164606-2486"
75,"2026-03-06 16:57:20.159958+00","2026-03-06 16:58:20.159958+00","rps","2267.5600000000004","2210.59765625","2188.3199999999997",60,"v20260306-164606-2486"
76,"2026-03-06 16:57:35.047406+00","2026-03-06 16:58:35.047406+00","cpu","0.22055081061606843","0.22905398905277252","0.21862414913549794",60,"v20260306-164606-2486"
77,"2026-03-06 16:57:35.070698+00","2026-03-06 16:58:35.070698+00","ram","69.9453125","70.32020568847656","71.1875",60,"v20260306-164606-2486"
78,"2026-03-06 16:57:35.094381+00","2026-03-06 16:58:35.094381+00","rps","2113.88","2207.42578125","2299.06",60,"v20260306-164606-2486"
79,"2026-03-06 16:57:50.042354+00","2026-03-06 16:58:50.042354+00","cpu","0.2191769054628738","0.22694842517375946","0.2170664758269718",60,"v20260306-164606-2486"
80,"2026-03-06 16:57:50.062857+00","2026-03-06 16:58:50.062857+00","ram","71.58203125","70.64839172363281","71.6015625",60,"v20260306-164606-2486"
81,"2026-03-06 16:57:50.086397+00","2026-03-06 16:58:50.086397+00","rps","2087.36","2195.083740234375","2296.12",60,"v20260306-164606-2486"
82,"2026-03-06 16:58:05.018574+00","2026-03-06 16:59:05.018574+00","cpu","0.22085679815823295","0.22572451829910278","0.21611943678824064",60,"v20260306-164606-2486"
83,"2026-03-06 16:58:05.03906+00","2026-03-06 16:59:05.03906+00","ram","71.64453125","70.84434509277344","71.94140625",60,"v20260306-164606-2486"
84,"2026-03-06 16:58:05.061522+00","2026-03-06 16:59:05.061522+00","rps","2106.78","2189.70361328125","2289.3200000000006",60,"v20260306-164606-2486"
85,"2026-03-06 16:58:20.0267+00","2026-03-06 16:59:20.0267+00","cpu","0.2194907378956155","0.22749100625514984","0.21715171760246402",60,"v20260306-164606-2486"
86,"2026-03-06 16:58:20.046595+00","2026-03-06 16:59:20.046595+00","ram","69.10546875","70.59104919433594","66.75",60,"v20260306-164606-2486"
87,"2026-03-06 16:58:20.066467+00","2026-03-06 16:59:20.066467+00","rps","2188.3199999999997","2193.966064453125","2177.02",60,"v20260306-164606-2486"
88,"2026-03-06 16:58:35.018592+00","2026-03-06 16:59:35.018592+00","cpu","0.21862414913549794","0.2265438437461853","0.21962895120765133",60,"v20260306-164606-2486"
89,"2026-03-06 16:58:35.041707+00","2026-03-06 16:59:35.041707+00","ram","71.1875","70.82454681396484","58.3203125",60,"v20260306-164606-2486"
90,"2026-03-06 16:58:35.069741+00","2026-03-06 16:59:35.069741+00","rps","2299.06","2206.4052734375","2024.1",60,"v20260306-164606-2486"
91,"2026-03-06 16:58:50.034897+00","2026-03-06 16:59:50.034897+00","cpu","0.2170664758269718","0.22674158215522766","0.22996621509308507",60,"v20260306-164606-2486"
92,"2026-03-06 16:58:50.069561+00","2026-03-06 16:59:50.069561+00","ram","71.6015625","70.77206420898438","53.69140625",60,"v20260306-164606-2486"
93,"2026-03-06 16:58:50.089434+00","2026-03-06 16:59:50.089434+00","rps","2296.12","2215.805419921875","2051.64",60,"v20260306-164606-2486"
94,"2026-03-06 16:59:05.039883+00","2026-03-06 17:00:05.039883+00","cpu","0.21611943678824064","0.22619841992855072","0.23294917321207118",60,"v20260306-164606-2486"
95,"2026-03-06 16:59:05.061431+00","2026-03-06 17:00:05.061431+00","ram","71.94140625","70.82907104492188","54.57421875",60,"v20260306-164606-2486"
96,"2026-03-06 16:59:05.084452+00","2026-03-06 17:00:05.084452+00","rps","2289.3200000000006","2221.262451171875","2187.96",60,"v20260306-164606-2486"
97,"2026-03-06 16:59:20.124504+00","2026-03-06 17:00:20.124504+00","cpu","0.21715171760246402","0.22860181331634521","0.23344584235043897",60,"v20260306-164606-2486"
98,"2026-03-06 16:59:20.153019+00","2026-03-06 17:00:20.153019+00","ram","66.75","70.41490173339844","56.328125",60,"v20260306-164606-2486"
99,"2026-03-06 16:59:20.181365+00","2026-03-06 17:00:20.181365+00","rps","2177.02","2216.43994140625","2295.02",60,"v20260306-164606-2486"
100,"2026-03-06 16:59:35.026717+00","2026-03-06 17:00:35.026717+00","cpu","0.21962895120765133","0.232731893658638","0.19170932022668508",60,"v20260306-164606-2486"
101,"2026-03-06 16:59:35.04913+00","2026-03-06 17:00:35.04913+00","ram","58.3203125","69.6324234008789","56.328125",60,"v20260306-164606-2486"
102,"2026-03-06 16:59:35.071291+00","2026-03-06 17:00:35.071291+00","rps","2024.1","2178.18701171875","2333.9",60,"v20260306-164606-2486"
103,"2026-03-06 16:59:50.031836+00","2026-03-06 17:00:50.031836+00","cpu","0.22996621509308507","0.2343859225511551","0.22884019455939714",60,"v20260306-164606-2486"
104,"2026-03-06 16:59:50.05421+00","2026-03-06 17:00:50.05421+00","ram","53.69140625","68.95319366455078","54.08984375",60,"v20260306-164606-2486"
105,"2026-03-06 16:59:50.075568+00","2026-03-06 17:00:50.075568+00","rps","2051.64","2130.504150390625","2259.88",60,"v20260306-164606-2486"
106,"2026-03-06 17:00:05.021348+00","2026-03-06 17:01:05.021348+00","cpu","0.23294917321207118","0.22828958928585052","0.22844422291844727",60,"v20260306-164606-2486"
107,"2026-03-06 17:00:05.040965+00","2026-03-06 17:01:05.040965+00","ram","54.57421875","68.321533203125","54.08984375",60,"v20260306-164606-2486"
108,"2026-03-06 17:00:05.060368+00","2026-03-06 17:01:05.060368+00","rps","2187.96","2080.456298828125","2168.96",60,"v20260306-164606-2486"
109,"2026-03-06 17:00:20.026045+00","2026-03-06 17:01:20.026045+00","cpu","0.23344584235043897","0.22271935641765594","0.19831393713578885",60,"v20260306-164606-2486"
110,"2026-03-06 17:00:20.049399+00","2026-03-06 17:01:20.049399+00","ram","56.328125","68.18247985839844","53.4296875",60,"v20260306-164606-2486"
111,"2026-03-06 17:00:20.070426+00","2026-03-06 17:01:20.070426+00","rps","2295.02","2050.011962890625","2166.76",60,"v20260306-164606-2486"
112,"2026-03-06 17:00:35.002237+00","2026-03-06 17:01:35.002237+00","cpu","0.19170932022668508","0.21848800778388977","0.23436188744012026",60,"v20260306-164606-2486"
113,"2026-03-06 17:00:35.023785+00","2026-03-06 17:01:35.023785+00","ram","56.328125","67.95828247070312","52.6875",60,"v20260306-164606-2486"
114,"2026-03-06 17:00:35.042782+00","2026-03-06 17:01:35.042782+00","rps","2333.9","2043.056396484375","2256.3400000000006",60,"v20260306-164606-2486"
115,"2026-03-06 17:00:50.081985+00","2026-03-06 17:01:50.081985+00","cpu","0.22884019455939714","0.2160962074995041","0.23537879661909838",60,"v20260306-164606-2486"
116,"2026-03-06 17:00:50.107192+00","2026-03-06 17:01:50.107192+00","ram","54.08984375","68.01277160644531","52.83203125",60,"v20260306-164606-2486"
117,"2026-03-06 17:00:50.136845+00","2026-03-06 17:01:50.136845+00","rps","2259.88","2027.8634033203125","2306.7400000000002",60,"v20260306-164606-2486"
118,"2026-03-06 17:01:05.05925+00","2026-03-06 17:02:05.05925+00","cpu","0.22844422291844727","0.2100675106048584","0.23432974902822543",60,"v20260306-164606-2486"
119,"2026-03-06 17:01:05.083279+00","2026-03-06 17:02:05.083279+00","ram","54.08984375","68.21031188964844","50.80078125",60,"v20260306-164606-2486"
120,"2026-03-06 17:01:05.114016+00","2026-03-06 17:02:05.114016+00","rps","2168.96","2007.666748046875","2158.6000000000004",60,"v20260306-164606-2486"
121,"2026-03-06 17:01:20.0303+00","2026-03-06 17:02:20.0303+00","cpu","0.19831393713578885","0.2040545642375946","0.2354743266848114",60,"v20260306-164606-2486"
122,"2026-03-06 17:01:20.059145+00","2026-03-06 17:02:20.059145+00","ram","53.4296875","68.32329559326172","49.53125",60,"v20260306-164606-2486"
123,"2026-03-06 17:01:20.080086+00","2026-03-06 17:02:20.080086+00","rps","2166.76","1991.35107421875","2151.52",60,"v20260306-164606-2486"
125,"2026-03-06 17:01:35.052881+00","2026-03-06 17:02:35.052881+00","ram","52.6875","68.87836456298828","49.53125",60,"v20260306-164606-2486"
126,"2026-03-06 17:01:35.07108+00","2026-03-06 17:02:35.07108+00","rps","2256.3400000000006","2003.805908203125","2177.88",60,"v20260306-164606-2486"
127,"2026-03-06 17:01:50.066913+00","2026-03-06 17:02:50.066913+00","cpu","0.23537879661909838","0.20342440903186798","0.2447028707446682",60,"v20260306-164606-2486"
128,"2026-03-06 17:01:50.095548+00","2026-03-06 17:02:50.095548+00","ram","52.83203125","69.16278076171875","46.38671875",60,"v20260306-164606-2486"
129,"2026-03-06 17:01:50.120702+00","2026-03-06 17:02:50.120702+00","rps","2306.7400000000002","2020.558349609375","2281.66",60,"v20260306-164606-2486"
130,"2026-03-06 17:02:05.030857+00","2026-03-06 17:03:05.030857+00","cpu","0.23432974902822543","0.19967347383499146","0.20752882834574551",60,"v20260306-164606-2486"
131,"2026-03-06 17:02:05.051522+00","2026-03-06 17:03:05.051522+00","ram","50.80078125","68.81182861328125","46.38671875",60,"v20260306-164606-2486"
132,"2026-03-06 17:02:05.078889+00","2026-03-06 17:03:05.078889+00","rps","2158.6000000000004","1990.6978759765625","2344.5200000000004",60,"v20260306-164606-2486"
133,"2026-03-06 17:02:20.013458+00","2026-03-06 17:03:20.013458+00","cpu","0.2354743266848114","0.19518163800239563","0.2584021269412553",60,"v20260306-164606-2486"
134,"2026-03-06 17:02:20.030879+00","2026-03-06 17:03:20.030879+00","ram","49.53125","68.24490356445312","44.53125",60,"v20260306-164606-2486"
135,"2026-03-06 17:02:20.051933+00","2026-03-06 17:03:20.051933+00","rps","2151.52","1959.2720947265625","1963.14",60,"v20260306-164606-2486"
124,"2026-03-06 17:01:35.029056+00","2026-03-06 17:02:35.029056+00","cpu","0.23436188744012026","0.20331032574176788","0.23455171398752886",60,"v20260306-164606-2486"
136,"2026-03-06 17:02:35.011101+00","2026-03-06 17:03:35.011101+00","cpu","0.23455171398752886","0.19103437662124634","0.1707229837510504",60,"v20260306-164606-2486"
137,"2026-03-06 17:02:35.033838+00","2026-03-06 17:03:35.033838+00","ram","49.53125","67.97993469238281","38.24609375",60,"v20260306-164606-2486"
138,"2026-03-06 17:02:35.059037+00","2026-03-06 17:03:35.059037+00","rps","2177.88","1937.7271728515625","1323.6400000000003",60,"v20260306-164606-2486"
139,"2026-03-06 17:02:50.060183+00","2026-03-06 17:03:50.060183+00","cpu","0.2447028707446682","0.18928556144237518","0.09767513403949427",60,"v20260306-164606-2486"
140,"2026-03-06 17:02:50.081853+00","2026-03-06 17:03:50.081853+00","ram","46.38671875","67.71147918701172","37.4375",60,"v20260306-164606-2486"
141,"2026-03-06 17:02:50.10497+00","2026-03-06 17:03:50.10497+00","rps","2281.66","1928.647216796875","1011.3000000000001",60,"v20260306-164606-2486"
142,"2026-03-06 17:03:05.104136+00","2026-03-06 17:04:05.104136+00","cpu","0.20752882834574551","0.18565469980239868","0.0821591174395373",60,"v20260306-164606-2486"
143,"2026-03-06 17:03:05.13271+00","2026-03-06 17:04:05.13271+00","ram","46.38671875","67.51879119873047","37.7734375",60,"v20260306-164606-2486"
144,"2026-03-06 17:03:05.156872+00","2026-03-06 17:04:05.156872+00","rps","2344.5200000000004","1917.891357421875","791.12",60,"v20260306-164606-2486"
145,"2026-03-06 17:03:20.121395+00","2026-03-06 17:04:20.121395+00","cpu","0.2584021269412553","0.17634440958499908","0.08516220062244463",60,"v20260306-164606-2486"
146,"2026-03-06 17:03:20.15588+00","2026-03-06 17:04:20.15588+00","ram","44.53125","67.4405746459961","38.03125",60,"v20260306-164606-2486"
147,"2026-03-06 17:03:20.19357+00","2026-03-06 17:04:20.19357+00","rps","1963.14","1859.0162353515625","797.36",60,"v20260306-164606-2486"
148,"2026-03-06 17:03:35.016647+00","2026-03-06 17:04:35.016647+00","cpu","0.1707229837510504","0.15332943201065063","0.09852474498660913",60,"v20260306-164606-2486"
149,"2026-03-06 17:03:35.035102+00","2026-03-06 17:04:35.035102+00","ram","38.24609375","65.0512466430664","37.75390625",60,"v20260306-164606-2486"
150,"2026-03-06 17:03:35.065138+00","2026-03-06 17:04:35.065138+00","rps","1323.6400000000003","1632.1241455078125","796.7800000000002",60,"v20260306-164606-2486"
151,"2026-03-06 17:03:50.019632+00","2026-03-06 17:04:50.019632+00","cpu","0.09767513403949427","0.1259746551513672","0.09900952536595523",60,"v20260306-164606-2486"
152,"2026-03-06 17:03:50.052263+00","2026-03-06 17:04:50.052263+00","ram","37.4375","63.241092681884766","38.97265625",60,"v20260306-164606-2486"
153,"2026-03-06 17:03:50.076441+00","2026-03-06 17:04:50.076441+00","rps","1011.3000000000001","1474.1414794921875","796.48",60,"v20260306-164606-2486"
154,"2026-03-06 17:04:05.023359+00","2026-03-06 17:05:05.023359+00","cpu","0.0821591174395373","0.10653766989707947","0.07891752343909153",60,"v20260306-164606-2486"
155,"2026-03-06 17:04:05.044263+00","2026-03-06 17:05:05.044263+00","ram","37.7734375","61.96968460083008","38.55078125",60,"v20260306-164606-2486"
156,"2026-03-06 17:04:05.065735+00","2026-03-06 17:05:05.065735+00","rps","791.12","1364.001708984375","798.76",60,"v20260306-164606-2486"
157,"2026-03-06 17:04:19.988561+00","2026-03-06 17:05:19.988561+00","cpu","0.08516220062244463","0.09507310390472412","0.09694170510767627",60,"v20260306-164606-2486"
158,"2026-03-06 17:04:20.008498+00","2026-03-06 17:05:20.008498+00","ram","38.03125","61.353111267089844","38.0546875",60,"v20260306-164606-2486"
159,"2026-03-06 17:04:20.035076+00","2026-03-06 17:05:20.035076+00","rps","797.36","1292.2216796875","798.6600000000001",60,"v20260306-164606-2486"
160,"2026-03-06 17:04:35.020982+00","2026-03-06 17:05:35.020982+00","cpu","0.09852474498660913","0.08754311501979828","0.0965126665161433",60,"v20260306-164606-2486"
161,"2026-03-06 17:04:35.043003+00","2026-03-06 17:05:35.043003+00","ram","37.75390625","60.975791931152344","37.171875",60,"v20260306-164606-2486"
162,"2026-03-06 17:04:35.063464+00","2026-03-06 17:05:35.063464+00","rps","796.7800000000002","1242.2239990234375","796.3800000000001",60,"v20260306-164606-2486"
163,"2026-03-06 17:04:50.012896+00","2026-03-06 17:05:50.012896+00","cpu","0.09900952536595523","0.08343641459941864","0.09766397158388505",60,"v20260306-164606-2486"
164,"2026-03-06 17:04:50.036824+00","2026-03-06 17:05:50.036824+00","ram","38.97265625","60.7731819152832","38.296875",60,"v20260306-164606-2486"
165,"2026-03-06 17:04:50.057514+00","2026-03-06 17:05:50.057514+00","rps","796.48","1207.3138427734375","796.9",60,"v20260306-164606-2486"
166,"2026-03-06 17:05:04.990928+00","2026-03-06 17:06:04.990928+00","cpu","0.07891752343909153","0.08061892539262772","0.07489226711612157",60,"v20260306-164606-2486"
167,"2026-03-06 17:05:05.014077+00","2026-03-06 17:06:05.014077+00","ram","38.55078125","60.5045051574707","38.296875",60,"v20260306-164606-2486"
168,"2026-03-06 17:05:05.032777+00","2026-03-06 17:06:05.032777+00","rps","798.76","1180.7103271484375","795.4800000000002",60,"v20260306-164606-2486"
169,"2026-03-06 17:05:19.99676+00","2026-03-06 17:06:19.99676+00","cpu","0.09694170510767627","0.07905799895524979","0.09743354159318778",60,"v20260306-164606-2486"
170,"2026-03-06 17:05:20.015967+00","2026-03-06 17:06:20.015967+00","ram","38.0546875","60.32742691040039","38.65234375",60,"v20260306-164606-2486"
171,"2026-03-06 17:05:20.036216+00","2026-03-06 17:06:20.036216+00","rps","798.6600000000001","1152.027587890625","795.9",60,"v20260306-164606-2486"
172,"2026-03-06 17:05:35.039053+00","2026-03-06 17:06:35.039053+00","cpu","0.0965126665161433","0.07635131478309631","0.09835281664435927",60,"v20260306-164606-2486"
173,"2026-03-06 17:05:35.057257+00","2026-03-06 17:06:35.057257+00","ram","37.171875","59.777217864990234","38.53515625",60,"v20260306-164606-2486"
174,"2026-03-06 17:05:35.080227+00","2026-03-06 17:06:35.080227+00","rps","796.3800000000001","1094.812255859375","798.1",60,"v20260306-164606-2486"
175,"2026-03-06 17:05:49.975636+00","2026-03-06 17:06:49.975636+00","cpu","0.09766397158388505","0.07733306288719177","0.1011127940932097",60,"v20260306-164606-2486"
