,id,ts,target_ts,resource,input_value,predicted_value,actual_value,horizon_seconds,model_version
2882,3011,2026-03-06 22:02:52.143669+00:00,2026-03-06 22:03:52.143669+00,ram,28.125,47.99226379394531,28.125,60,v20260306-_tuned_20260306-181039-0246
2883,3012,2026-03-06 22:02:52.196042+00:00,2026-03-06 22:03:52.196042+00,rps,0.1,508.4367065429688,0.1000020000400008,60,v20260306-_tuned_20260306-181039-0246
2884,3013,2026-03-06 22:03:07.095785+00:00,2026-03-06 22:04:07.095785+00,cpu,0.0003283529289416,0.0450957678258419,0.0005246001214798,60,v20260306-_tuned_20260306-181039-0246
2885,3014,2026-03-06 22:03:07.140979+00:00,2026-03-06 22:04:07.140979+00,ram,28.125,47.99239730834961,28.125,60,v20260306-_tuned_20260306-181039-0246
2886,3015,2026-03-06 22:03:07.185878+00:00,2026-03-06 22:04:07.185878+00,rps,0.1,508.5105590820313,0.1,60,v20260306-_tuned_20260306-181039-0246
3011,3016,2026-03-06 22:03:22.086589+00:00,2026-03-06 22:04:22.086589+00,cpu,0.0003773379819533,0.045096930116415,0.0003694904587442,60,v20260306-_tuned_20260306-181039-0246
3202,3017,2026-03-06 22:03:22.137336+00:00,2026-03-06 22:04:22.137336+00,ram,28.125,47.99260711669922,28.125,60,v20260306-_tuned_20260306-181039-0246
3203,3018,2026-03-06 22:03:22.186660+00:00,2026-03-06 22:04:22.18666+00,rps,0.1,508.5055541992188,0.1,60,v20260306-_tuned_20260306-181039-0246
3204,3019,2026-03-06 22:03:37.063672+00:00,2026-03-06 22:04:37.063672+00,cpu,0.0004577346717909,0.0450931452214717,0.0003242578283782,60,v20260306-_tuned_20260306-181039-0246
3205,3020,2026-03-06 22:03:37.109809+00:00,2026-03-06 22:04:37.109809+00,ram,28.125,47.99244689941406,28.125,60,v20260306-_tuned_20260306-181039-0246
3206,3021,2026-03-06 22:03:37.163883+00:00,2026-03-06 22:04:37.163883+00,rps,0.1,508.4754638671875,0.1,60,v20260306-_tuned_20260306-181039-0246
3207,3022,2026-03-06 22:03:52.106245+00:00,2026-03-06 22:04:52.106245+00,cpu,0.0004442641442213,0.0450905971229076,0.0003195914136405,60,v20260306-_tuned_20260306-181039-0246
3208,3023,2026-03-06 22:03:52.152019+00:00,2026-03-06 22:04:52.152019+00,ram,28.125,47.99215316772461,28.125,60,v20260306-_tuned_20260306-181039-0246
3209,3024,2026-03-06 22:03:52.205723+00:00,2026-03-06 22:04:52.205723+00,rps,0.1000020000400008,508.4625854492188,0.1,60,v20260306-_tuned_20260306-181039-0246
3210,3025,2026-03-06 22:04:07.101308+00:00,2026-03-06 22:05:07.101308+00,cpu,0.0005246001214798,0.0450851581990718,0.0004565054192299,60,v20260306-_tuned_20260306-181039-0246
3211,3026,2026-03-06 22:04:07.142215+00:00,2026-03-06 22:05:07.142215+00,ram,28.125,47.99200439453125,28.62109375,60,v20260306-_tuned_20260306-181039-0246
3212,3027,2026-03-06 22:04:07.186342+00:00,2026-03-06 22:05:07.186342+00,rps,0.1,508.4376220703125,0.1,60,v20260306-_tuned_20260306-181039-0246
3213,3028,2026-03-06 22:04:22.130542+00:00,2026-03-06 22:05:22.130542+00,cpu,0.0003694904587442,0.0450891517102718,0.0004849493837404,60,v20260306-_tuned_20260306-181039-0246
3214,3029,2026-03-06 22:04:22.187830+00:00,2026-03-06 22:05:22.18783+00,ram,28.125,47.99207305908203,28.125,60,v20260306-_tuned_20260306-181039-0246
3215,3030,2026-03-06 22:04:22.237603+00:00,2026-03-06 22:05:22.237603+00,rps,0.1,508.4778442382813,0.0999980000399992,60,v20260306-_tuned_20260306-181039-0246
3216,3031,2026-03-06 22:04:37.095551+00:00,2026-03-06 22:05:37.095551+00,cpu,0.0003242578283782,0.045093934983015,0.0005928020822904,60,v20260306-_tuned_20260306-181039-0246
3217,3032,2026-03-06 22:04:37.139183+00:00,2026-03-06 22:05:37.139183+00,ram,28.125,47.99236297607422,28.125,60,v20260306-_tuned_20260306-181039-0246
3218,3033,2026-03-06 22:04:37.186300+00:00,2026-03-06 22:05:37.1863+00,rps,0.1,508.5010986328125,0.1,60,v20260306-_tuned_20260306-181039-0246
3219,3034,2026-03-06 22:04:52.054555+00:00,2026-03-06 22:05:52.054555+00,cpu,0.0003195914136405,0.0450976751744747,0.0005305998711543,60,v20260306-_tuned_20260306-181039-0246
3220,3035,2026-03-06 22:04:52.102339+00:00,2026-03-06 22:05:52.102339+00,ram,28.125,47.99262237548828,28.0,60,v20260306-_tuned_20260306-181039-0246
3221,3036,2026-03-06 22:04:52.151979+00:00,2026-03-06 22:05:52.151979+00,rps,0.1,508.5123291015625,0.1,60,v20260306-_tuned_20260306-181039-0246
3222,3037,2026-03-06 22:05:07.054443+00:00,2026-03-06 22:06:07.054443+00,cpu,0.0004565054192299,0.0456426702439785,0.0005181942979915,60,v20260306-_tuned_20260306-181039-0246
3223,3038,2026-03-06 22:05:07.098821+00:00,2026-03-06 22:06:07.098821+00,ram,28.62109375,48.02348709106445,28.0,60,v20260306-_tuned_20260306-181039-0246
3224,3039,2026-03-06 22:05:07.160451+00:00,2026-03-06 22:06:07.160451+00,rps,0.1,510.06494140625,0.1,60,v20260306-_tuned_20260306-181039-0246
3225,3040,2026-03-06 22:05:22.082558+00:00,2026-03-06 22:06:22.082558+00,cpu,0.0004849493837404,0.0452137254178524,0.000456604928821,60,v20260306-_tuned_20260306-181039-0246
3226,3041,2026-03-06 22:05:22.132902+00:00,2026-03-06 22:06:22.132902+00,ram,28.125,48.00416946411133,28.0,60,v20260306-_tuned_20260306-181039-0246
3227,3042,2026-03-06 22:05:22.174836+00:00,2026-03-06 22:06:22.174836+00,rps,0.0999980000399992,508.7561645507813,0.0999980000399992,60,v20260306-_tuned_20260306-181039-0246
3228,3043,2026-03-06 22:05:37.092301+00:00,2026-03-06 22:06:37.092301+00,cpu,0.0005928020822904,0.0451585464179515,0.000423029506038,60,v20260306-_tuned_20260306-181039-0246
3229,3044,2026-03-06 22:05:37.137089+00:00,2026-03-06 22:06:37.137089+00,ram,28.125,48.00016021728516,28.0,60,v20260306-_tuned_20260306-181039-0246
3230,3045,2026-03-06 22:05:37.181880+00:00,2026-03-06 22:06:37.18188+00,rps,0.1,508.48046875,0.1000020000400008,60,v20260306-_tuned_20260306-181039-0246
3231,3046,2026-03-06 22:05:52.104390+00:00,2026-03-06 22:06:52.10439+00,cpu,0.0005305998711543,0.0449871830642223,0.0003793496155645,60,v20260306-_tuned_20260306-181039-0246
3232,3047,2026-03-06 22:05:52.160328+00:00,2026-03-06 22:06:52.160328+00,ram,28.0,47.98950958251953,28.0,60,v20260306-_tuned_20260306-181039-0246
3233,3048,2026-03-06 22:05:52.216889+00:00,2026-03-06 22:06:52.216889+00,rps,0.1,507.9918823242188,0.1,60,v20260306-_tuned_20260306-181039-0246
3234,3049,2026-03-06 22:06:07.084415+00:00,2026-03-06 22:07:07.084415+00,cpu,0.0005181942979915,0.0449361614882946,0.0004406994813003,60,v20260306-_tuned_20260306-181039-0246
3235,3050,2026-03-06 22:06:07.126837+00:00,2026-03-06 22:07:07.126837+00,ram,28.0,47.98459243774414,28.25,60,v20260306-_tuned_20260306-181039-0246
3236,3051,2026-03-06 22:06:07.170511+00:00,2026-03-06 22:07:07.170511+00,rps,0.1,507.86419677734375,0.1,60,v20260306-_tuned_20260306-181039-0246
3237,3052,2026-03-06 22:06:22.074393+00:00,2026-03-06 22:07:22.074393+00,cpu,0.000456604928821,0.0449060462415218,0.0003260541220889,60,v20260306-_tuned_20260306-181039-0246
3238,3053,2026-03-06 22:06:22.120147+00:00,2026-03-06 22:07:22.120147+00,ram,28.0,47.98114776611328,28.0,60,v20260306-_tuned_20260306-181039-0246
3239,3054,2026-03-06 22:06:22.168243+00:00,2026-03-06 22:07:22.168243+00,rps,0.0999980000399992,507.833984375,0.1,60,v20260306-_tuned_20260306-181039-0246
3240,3055,2026-03-06 22:06:37.087876+00:00,2026-03-06 22:07:37.087876+00,cpu,0.000423029506038,0.0448879413306713,0.0004678386323194,60,v20260306-_tuned_20260306-181039-0246
3241,3056,2026-03-06 22:06:37.141824+00:00,2026-03-06 22:07:37.141824+00,ram,28.0,47.97888946533203,28.0,60,v20260306-_tuned_20260306-181039-0246
3242,3057,2026-03-06 22:06:37.186472+00:00,2026-03-06 22:07:37.186472+00,rps,0.1000020000400008,507.8427734375,0.1,60,v20260306-_tuned_20260306-181039-0246
1929,3058,2026-03-06 22:06:52.069031+00:00,2026-03-06 22:07:52.069031+00,cpu,0.0003793496155645,0.0448766015470027,0.0004128575462909,60,v20260306-_tuned_20260306-181039-0246
1930,3059,2026-03-06 22:06:52.114501+00:00,2026-03-06 22:07:52.114501+00,ram,28.0,47.97735977172852,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1931,3060,2026-03-06 22:06:52.170041+00:00,2026-03-06 22:07:52.170041+00,rps,0.1,507.87152099609375,0.0999980000399992,60,v20260306-_tuned_20260306-181039-0246
1932,3061,2026-03-06 22:07:07.113455+00:00,2026-03-06 22:08:07.113455+00,cpu,0.0004406994813003,0.0451402328908443,0.0004155379781548,60,v20260306-_tuned_20260306-181039-0246
1933,3062,2026-03-06 22:07:07.165188+00:00,2026-03-06 22:08:07.165188+00,ram,28.25,47.991790771484375,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1934,3063,2026-03-06 22:07:07.207675+00:00,2026-03-06 22:08:07.207675+00,rps,0.1,508.6760864257813,0.1,60,v20260306-_tuned_20260306-181039-0246
1935,3064,2026-03-06 22:07:22.091572+00:00,2026-03-06 22:08:22.091572+00,cpu,0.0003260541220889,0.0449221991002559,0.0003503031345404,60,v20260306-_tuned_20260306-181039-0246
1936,3065,2026-03-06 22:07:22.135269+00:00,2026-03-06 22:08:22.135269+00,ram,28.0,47.98162078857422,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1937,3066,2026-03-06 22:07:22.184762+00:00,2026-03-06 22:08:22.184762+00,rps,0.1,508.07568359375,0.0999980000399992,60,v20260306-_tuned_20260306-181039-0246
1938,3067,2026-03-06 22:07:37.089087+00:00,2026-03-06 22:08:37.089087+00,cpu,0.0004678386323194,0.0449077747762203,0.0005055407960581,60,v20260306-_tuned_20260306-181039-0246
1939,3068,2026-03-06 22:07:37.136085+00:00,2026-03-06 22:08:37.136085+00,ram,28.0,47.97902297973633,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1940,3069,2026-03-06 22:07:37.201695+00:00,2026-03-06 22:08:37.201695+00,rps,0.1,508.049560546875,0.1,60,v20260306-_tuned_20260306-181039-0246
1941,3070,2026-03-06 22:07:52.045328+00:00,2026-03-06 22:08:52.045328+00,cpu,0.0004128575462909,0.0450247190892696,0.0003750666666746,60,v20260306-_tuned_20260306-181039-0246
1942,3071,2026-03-06 22:07:52.118128+00:00,2026-03-06 22:08:52.118128+00,ram,28.1171875,47.9848861694336,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1943,3072,2026-03-06 22:07:52.170436+00:00,2026-03-06 22:08:52.170436+00,rps,0.0999980000399992,508.4197998046875,0.1,60,v20260306-_tuned_20260306-181039-0246
1944,3073,2026-03-06 22:08:07.083177+00:00,2026-03-06 22:09:07.083177+00,cpu,0.0004155379781548,0.0450493209064006,0.000455655939266,60,v20260306-_tuned_20260306-181039-0246
1945,3074,2026-03-06 22:08:07.131031+00:00,2026-03-06 22:09:07.131031+00,ram,28.1171875,47.9868049621582,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1946,3075,2026-03-06 22:08:07.179016+00:00,2026-03-06 22:09:07.179016+00,rps,0.1,508.5001220703125,0.1000020000400008,60,v20260306-_tuned_20260306-181039-0246
1947,3076,2026-03-06 22:08:22.107170+00:00,2026-03-06 22:09:22.10717+00,cpu,0.0003503031345404,0.0450659655034542,0.0003954451345796,60,v20260306-_tuned_20260306-181039-0246
1948,3077,2026-03-06 22:08:22.148218+00:00,2026-03-06 22:09:22.148218+00,ram,28.1171875,47.98834991455078,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1949,3078,2026-03-06 22:08:22.196223+00:00,2026-03-06 22:09:22.196223+00,rps,0.0999980000399992,508.5335083007813,0.1,60,v20260306-_tuned_20260306-181039-0246
1950,3079,2026-03-06 22:08:37.108260+00:00,2026-03-06 22:09:37.10826+00,cpu,0.0005055407960581,0.0450677536427974,0.0003302315845668,60,v20260306-_tuned_20260306-181039-0246
1951,3080,2026-03-06 22:08:37.156576+00:00,2026-03-06 22:09:37.156576+00,ram,28.1171875,47.98923873901367,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1952,3081,2026-03-06 22:08:37.201765+00:00,2026-03-06 22:09:37.201765+00,rps,0.1,508.4898071289063,0.1,60,v20260306-_tuned_20260306-181039-0246
1953,3082,2026-03-06 22:08:52.099376+00:00,2026-03-06 22:09:52.099376+00,cpu,0.0003750666666746,0.0450742654502391,0.0005288801144689,60,v20260306-_tuned_20260306-181039-0246
1954,3083,2026-03-06 22:08:52.151279+00:00,2026-03-06 22:09:52.151279+00,ram,28.1171875,47.98987579345703,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1955,3084,2026-03-06 22:08:52.194602+00:00,2026-03-06 22:09:52.194602+00,rps,0.1,508.5067138671875,0.1,60,v20260306-_tuned_20260306-181039-0246
1956,3085,2026-03-06 22:09:07.100335+00:00,2026-03-06 22:10:07.100335+00,cpu,0.000455655939266,0.0450728945434093,0.000490291834269,60,v20260306-_tuned_20260306-181039-0246
1957,3086,2026-03-06 22:09:07.147173+00:00,2026-03-06 22:10:07.147173+00,ram,28.1171875,47.99034881591797,28.1171875,60,v20260306-_tuned_20260306-181039-0246
1958,3087,2026-03-06 22:09:07.194685+00:00,2026-03-06 22:10:07.194685+00,rps,0.1000020000400008,508.4703369140625,0.1,60,v20260306-_tuned_20260306-181039-0246
1959,3088,2026-03-06 22:09:22.079729+00:00,2026-03-06 22:10:22.079729+00,cpu,0.0003954451345796,0.0450729839503765,0.0003946286456272,60,v20260306-_tuned_20260306-181039-0246
1960,3089,2026-03-06 22:09:22.125146+00:00,2026-03-06 22:10:22.125146+00,ram,28.1171875,47.99065017700195,28.12890625,60,v20260306-_tuned_20260306-181039-0246
1961,3090,2026-03-06 22:09:22.172691+00:00,2026-03-06 22:10:22.172691+00,rps,0.1,508.459716796875,0.1,60,v20260306-_tuned_20260306-181039-0246
1962,3091,2026-03-06 22:09:37.087387+00:00,2026-03-06 22:10:37.087387+00,cpu,0.0003302315845668,0.0450845472514629,0.0004009405492489,60,v20260306-_tuned_20260306-181039-0246
1963,3092,2026-03-06 22:09:37.132434+00:00,2026-03-06 22:10:37.132434+00,ram,28.1171875,47.99090194702149,28.1328125,60,v20260306-_tuned_20260306-181039-0246
1964,3093,2026-03-06 22:09:37.181179+00:00,2026-03-06 22:10:37.181179+00,rps,0.1,508.5135498046875,0.1,60,v20260306-_tuned_20260306-181039-0246
1965,3094,2026-03-06 22:09:52.084273+00:00,2026-03-06 22:10:52.084273+00,cpu,0.0005288801144689,0.0450762622058391,0.0004236291299105,60,v20260306-_tuned_20260306-181039-0246
1966,3095,2026-03-06 22:09:52.128415+00:00,2026-03-06 22:10:52.128415+00,ram,28.1171875,47.99092102050781,28.1328125,60,v20260306-_tuned_20260306-181039-0246
1967,3096,2026-03-06 22:09:52.186026+00:00,2026-03-06 22:10:52.186026+00,rps,0.1,508.43597412109375,0.1,60,v20260306-_tuned_20260306-181039-0246
1968,3097,2026-03-06 22:10:07.076069+00:00,2026-03-06 22:11:07.076069+00,cpu,0.000490291834269,0.0450704805552959,0.0002968773507282,60,v20260306-_tuned_20260306-181039-0246
1969,3098,2026-03-06 22:10:07.117538+00:00,2026-03-06 22:11:07.117538+00,ram,28.1171875,47.99077606201172,28.1328125,60,v20260306-_tuned_20260306-181039-0246
1970,3099,2026-03-06 22:10:07.189505+00:00,2026-03-06 22:11:07.189505+00,rps,0.1,508.4099731445313,0.1000020000400008,60,v20260306-_tuned_20260306-181039-0246
1971,3100,2026-03-06 22:10:22.069451+00:00,2026-03-06 22:11:22.069451+00,cpu,0.0003946286456272,0.0450859330594539,0.0003132838185228,60,v20260306-_tuned_20260306-181039-0246
1972,3101,2026-03-06 22:10:22.136876+00:00,2026-03-06 22:11:22.136876+00,ram,28.12890625,47.99148178100586,28.1328125,60,v20260306-_tuned_20260306-181039-0246
1973,3102,2026-03-06 22:10:22.186751+00:00,2026-03-06 22:11:22.186751+00,rps,0.1,508.4692993164063,0.1,60,v20260306-_tuned_20260306-181039-0246
1974,3103,2026-03-06 22:10:37.125805+00:00,2026-03-06 22:11:37.125805+00,cpu,0.0004009405492489,0.0450946055352687,0.0003037947575784,60,v20260306-_tuned_20260306-181039-0246
1975,3104,2026-03-06 22:10:37.171468+00:00,2026-03-06 22:11:37.171468+00,ram,28.1328125,47.99212265014648,28.1328125,60,v20260306-_tuned_20260306-181039-0246
1976,3105,2026-03-06 22:10:37.219069+00:00,2026-03-06 22:11:37.219069+00,rps,0.1,508.492431640625,0.1,60,v20260306-_tuned_20260306-181039-0246
1977,3106,2026-03-06 22:10:52.074265+00:00,2026-03-06 22:11:52.074265+00,cpu,0.0004236291299105,0.0450972132384777,0.0003458261335814,60,v20260306-_tuned_20260306-181039-0246
1978,3107,2026-03-06 22:10:52.118584+00:00,2026-03-06 22:11:52.118584+00,ram,28.1328125,47.99240112304688,28.1328125,60,v20260306-_tuned_20260306-181039-0246
1979,3108,2026-03-06 22:10:52.158412+00:00,2026-03-06 22:11:52.158412+00,rps,0.1,508.489501953125,0.0999980000399992,60,v20260306-_tuned_20260306-181039-0246
1980,3109,2026-03-06 22:11:07.134737+00:00,2026-03-06 22:12:07.134737+00,cpu,0.0002968773507282,0.0451061688363552,0.0004676767237611,60,v20260306-_tuned_20260306-181039-0246
1981,3110,2026-03-06 22:11:07.172124+00:00,2026-03-06 22:12:07.172124+00,ram,28.1328125,47.99295425415039,28.1328125,60,v20260306-_tuned_20260306-181039-0246
1982,3111,2026-03-06 22:11:07.210960+00:00,2026-03-06 22:12:07.21096+00,rps,0.1000020000400008,508.5372924804688,0.1,60,v20260306-_tuned_20260306-181039-0246
1983,3112,2026-03-06 22:11:22.082682+00:00,2026-03-06 22:12:22.082682+00,cpu,0.0003132838185228,0.0451115481555461,0.0005707579397435,60,v20260306-_tuned_20260306-181039-0246
1984,3113,2026-03-06 22:11:22.130377+00:00,2026-03-06 22:12:22.130377+00,ram,28.1328125,47.99345779418945,28.1328125,60,v20260306-_tuned_20260306-181039-0246
1985,3114,2026-03-06 22:11:22.175151+00:00,2026-03-06 22:12:22.175151+00,rps,0.1,508.5493774414063,0.1,60,v20260306-_tuned_20260306-181039-0246
2238,3115,2026-03-06 22:11:37.177193+00:00,2026-03-06 22:12:37.177193+00,cpu,0.0003037947575784,0.0451164655387401,0.0005052134431573,60,v20260306-_tuned_20260306-181039-0246
2239,3116,2026-03-06 22:11:37.218774+00:00,2026-03-06 22:12:37.218774+00,ram,28.1328125,47.993927001953125,28.1328125,60,v20260306-_tuned_20260306-181039-0246
2240,3117,2026-03-06 22:11:37.261526+00:00,2026-03-06 22:12:37.261526+00,rps,0.1,508.5672607421875,0.1,60,v20260306-_tuned_20260306-181039-0246
2241,3118,2026-03-06 22:11:52.093546+00:00,2026-03-06 22:12:52.093546+00,cpu,0.0003458261335814,0.0451177023351192,0.0004624181896403,60,v20260306-_tuned_20260306-181039-0246
2242,3119,2026-03-06 22:11:52.129806+00:00,2026-03-06 22:12:52.129806+00,ram,28.1328125,47.994178771972656,28.1328125,60,v20260306-_tuned_20260306-181039-0246
2243,3120,2026-03-06 22:11:52.181011+00:00,2026-03-06 22:12:52.181011+00,rps,0.0999980000399992,508.5638427734375,0.1,60,v20260306-_tuned_20260306-181039-0246
2244,3121,2026-03-06 22:12:07.129226+00:00,2026-03-06 22:13:07.129226+00,cpu,0.0004676767237611,0.0451116524636745,0.0003773815564875,60,v20260306-_tuned_20260306-181039-0246
2245,3122,2026-03-06 22:12:07.174815+00:00,2026-03-06 22:13:07.174815+00,ram,28.1328125,47.99397277832031,28.1328125,60,v20260306-_tuned_20260306-181039-0246
2246,3123,2026-03-06 22:12:07.224406+00:00,2026-03-06 22:13:07.224406+00,rps,0.1,508.520263671875,0.1000020000400008,60,v20260306-_tuned_20260306-181039-0246
2247,3124,2026-03-06 22:12:22.104175+00:00,2026-03-06 22:13:22.104175+00,cpu,0.0005707579397435,0.0451018474996089,0.000431242849713,60,v20260306-_tuned_20260306-181039-0246
2248,3125,2026-03-06 22:12:22.154033+00:00,2026-03-06 22:13:22.154033+00,ram,28.1328125,47.99351501464844,28.1328125,60,v20260306-_tuned_20260306-181039-0246
2249,3126,2026-03-06 22:12:22.207449+00:00,2026-03-06 22:13:22.207449+00,rps,0.1,508.47216796875,0.1,60,v20260306-_tuned_20260306-181039-0246
2250,3127,2026-03-06 22:12:37.063545+00:00,2026-03-06 22:13:37.063545+00,cpu,0.0005052134431573,0.0450972579419612,0.0003555986940842,60,v20260306-_tuned_20260306-181039-0246
2251,3128,2026-03-06 22:12:37.107131+00:00,2026-03-06 22:13:37.107131+00,ram,28.1328125,47.99308013916016,28.1328125,60,v20260306-_tuned_20260306-181039-0246
2252,3129,2026-03-06 22:12:37.175393+00:00,2026-03-06 22:13:37.175393+00,rps,0.1,508.46429443359375,0.1,60,v20260306-_tuned_20260306-181039-0246
2253,3130,2026-03-06 22:12:52.063305+00:00,2026-03-06 22:13:52.063305+00,cpu,0.0004624181896403,0.0450955890119075,0.0004495198254757,60,v20260306-_tuned_20260306-181039-0246
2641,3131,2026-03-06 22:12:52.116255+00:00,2026-03-06 22:13:52.116255+00,ram,28.1328125,47.99283981323242,28.1328125,60,v20260306-_tuned_20260306-181039-0246
2642,3132,2026-03-06 22:12:52.158203+00:00,2026-03-06 22:13:52.158203+00,rps,0.1,508.461669921875,0.1,60,v20260306-_tuned_20260306-181039-0246
2643,3133,2026-03-06 22:13:07.098864+00:00,2026-03-06 22:14:07.098864+00,cpu,0.0003773815564875,0.045098926872015,0.0005612196076747,60,v20260306-_tuned_20260306-181039-0246
2644,3134,2026-03-06 22:13:07.149451+00:00,2026-03-06 22:14:07.149451+00,ram,28.1328125,47.99289321899414,28.1328125,60,v20260306-_tuned_20260306-181039-0246
2645,3135,2026-03-06 22:13:07.195616+00:00,2026-03-06 22:14:07.195616+00,rps,0.1000020000400008,508.48345947265625,0.1,60,v20260306-_tuned_20260306-181039-0246
2646,3136,2026-03-06 22:13:22.103887+00:00,2026-03-06 22:14:22.103887+00,cpu,0.000431242849713,0.0450988970696926,0.0005173065564054,60,v20260306-_tuned_20260306-181039-0246
3012,3137,2026-03-06 22:13:22.147117+00:00,2026-03-06 22:14:22.147117+00,ram,28.1328125,47.99300765991211,28.1328125,60,v20260306-_tuned_20260306-181039-0246
3013,3138,2026-03-06 22:13:22.197512+00:00,2026-03-06 22:14:22.197512+00,rps,0.1,508.4754638671875,0.1,60,v20260306-_tuned_20260306-181039-0246
3014,3139,2026-03-06 22:13:37.066978+00:00,2026-03-06 22:14:37.066978+00,cpu,0.0003555986940842,0.0451029054820537,0.0005061120040642,60,v20260306-_tuned_20260306-181039-0246
3015,3140,2026-03-06 22:13:37.116266+00:00,2026-03-06 22:14:37.116266+00,ram,28.1328125,47.99311828613281,28.1328125,60,v20260306-_tuned_20260306-181039-0246
3016,3141,2026-03-06 22:13:37.168543+00:00,2026-03-06 22:14:37.168543+00,rps,0.1,508.4967041015625,0.1,60,v20260306-_tuned_20260306-181039-0246
3017,3142,2026-03-06 22:13:52.101868+00:00,2026-03-06 22:14:52.101868+00,cpu,0.0004495198254757,0.0451011918485164,0.0004098736072592,60,v20260306-_tuned_20260306-181039-0246
3018,3143,2026-03-06 22:13:52.147344+00:00,2026-03-06 22:14:52.147344+00,ram,28.1328125,47.99314498901367,28.1328125,60,v20260306-_tuned_20260306-181039-0246
3019,3144,2026-03-06 22:13:52.194182+00:00,2026-03-06 22:14:52.194182+00,rps,0.1,508.4741821289063,0.1,60,v20260306-_tuned_20260306-181039-0246
3020,3145,2026-03-06 22:14:07.089248+00:00,2026-03-06 22:15:07.089248+00,cpu,0.0005612196076747,0.0450939200818538,0.0004323910826157,60,v20260306-_tuned_20260306-181039-0246
3021,3146,2026-03-06 22:14:07.133478+00:00,2026-03-06 22:15:07.133478+00,ram,28.1328125,47.99275588989258,28.1328125,60,v20260306-_tuned_20260306-181039-0246
3022,3147,2026-03-06 22:14:07.183737+00:00,2026-03-06 22:15:07.183737+00,rps,0.1,508.42767333984375,0.1,60,v20260306-_tuned_20260306-181039-0246
3023,3148,2026-03-06 22:14:22.138691+00:00,2026-03-06 22:15:22.138691+00,cpu,0.0005173065564054,0.0450907461345195,0.0004723206008881,60,v20260306-_tuned_20260306-181039-0246
3024,3149,2026-03-06 22:14:22.181259+00:00,2026-03-06 22:15:22.181259+00,ram,28.1328125,47.99235153198242,28.1328125,60,v20260306-_tuned_20260306-181039-0246
3025,3150,2026-03-06 22:14:22.223621+00:00,2026-03-06 22:15:22.223621+00,rps,0.1,508.41796875,0.0999980000399992,60,v20260306-_tuned_20260306-181039-0246
3026,3151,2026-03-06 22:14:37.082465+00:00,2026-03-06 22:15:37.082465+00,cpu,0.0005061120040642,0.0450887791812419,0.0003650805677627,60,v20260306-_tuned_20260306-181039-0246
3027,3152,2026-03-06 22:14:37.130463+00:00,2026-03-06 22:15:37.130463+00,ram,28.1328125,47.992149353027344,28.1328125,60,v20260306-_tuned_20260306-181039-0246
3028,3153,2026-03-06 22:14:37.174767+00:00,2026-03-06 22:15:37.174767+00,rps,0.1,508.4116821289063,0.1,60,v20260306-_tuned_20260306-181039-0246
3029,3154,2026-03-06 22:14:52.070865+00:00,2026-03-06 22:15:52.070865+00,cpu,0.0004098736072592,0.0450927130877971,0.0004005600373351,60,v20260306-_tuned_20260306-181039-0246
3030,3155,2026-03-06 22:14:52.112194+00:00,2026-03-06 22:15:52.112194+00,ram,28.1328125,47.99229431152344,28.1328125,60,v20260306-_tuned_20260306-181039-0246
3031,3156,2026-03-06 22:14:52.163000+00:00,2026-03-06 22:15:52.163+00,rps,0.1,508.4420166015625,0.1,60,v20260306-_tuned_20260306-181039-0246
3032,3157,2026-03-06 22:15:07.083784+00:00,2026-03-06 22:16:07.083784+00,cpu,0.0004323910826157,0.0450944118201732,0.0003104220426112,60,v20260306-_tuned_20260306-181039-0246
3033,3158,2026-03-06 22:15:07.128852+00:00,2026-03-06 22:16:07.128852+00,ram,28.1328125,47.99250030517578,28.1328125,60,v20260306-_tuned_20260306-181039-0246
3034,3159,2026-03-06 22:15:07.193452+00:00,2026-03-06 22:16:07.193452+00,rps,0.1,508.44635009765625,0.1000020000400008,60,v20260306-_tuned_20260306-181039-0246
3035,3160,2026-03-06 22:15:22.054422+00:00,2026-03-06 22:16:22.054422+00,cpu,0.0004723206008881,0.0450936667621135,0.0005230531738808,60,v20260306-_tuned_20260306-181039-0246
3036,3161,2026-03-06 22:15:22.111220+00:00,2026-03-06 22:16:22.11122+00,ram,28.1328125,47.99253463745117,28.1328125,60,v20260306-_tuned_20260306-181039-0246
3037,3162,2026-03-06 22:15:22.168292+00:00,2026-03-06 22:16:22.168292+00,rps,0.0999980000399992,508.43841552734375,0.1000020000400008,60,v20260306-_tuned_20260306-181039-0246
3038,3163,2026-03-06 22:15:37.053114+00:00,2026-03-06 22:16:37.053114+00,cpu,0.0003650805677627,0.0450987331569194,0.0004399834246838,60,v20260306-_tuned_20260306-181039-0246
3039,3164,2026-03-06 22:15:37.092267+00:00,2026-03-06 22:16:37.092267+00,ram,28.1328125,47.99267578125,28.1328125,60,v20260306-_tuned_20260306-181039-0246
