"id","ts","target_ts","resource","input_value","predicted_value","actual_value","horizon_seconds","model_version"
879,"2026-02-28 13:42:51.497414+00","2026-02-28 13:43:51.496991+00","rps","270.18","0.06602540612220764","0.1",60,"v0.0.0_placeholder"
892,"2026-02-28 13:44:06.476305+00","2026-02-28 13:45:06.475859+00","cpu","0.00016913800569134629","1.0888566970825195",NULL,60,"v0.0.0_placeholder"
893,"2026-02-28 13:44:06.499053+00","2026-02-28 13:45:06.498671+00","ram","58.30859375","0.6627377867698669",NULL,60,"v0.0.0_placeholder"
894,"2026-02-28 13:44:06.521327+00","2026-02-28 13:45:06.520886+00","rps","0.1","0.42303144931793213",NULL,60,"v0.0.0_placeholder"
880,"2026-02-28 13:43:06.472813+00","2026-02-28 13:44:06.472446+00","cpu","0.032786418543909936","0.5181634426116943","0.0001976246596011438",60,"v0.0.0_placeholder"
881,"2026-02-28 13:43:06.49261+00","2026-02-28 13:44:06.492254+00","ram","57.9453125","0.5911083817481995","58.3046875",60,"v0.0.0_placeholder"
882,"2026-02-28 13:43:06.514498+00","2026-02-28 13:44:06.514133+00","rps","205.14","0.027574896812438965","0.1",60,"v0.0.0_placeholder"
895,"2026-02-28 13:44:21.457996+00","2026-02-28 13:45:21.45751+00","cpu","0.0001976246596011438","1.0823591947555542",NULL,60,"v0.0.0_placeholder"
896,"2026-02-28 13:44:21.47942+00","2026-02-28 13:45:21.479011+00","ram","58.3046875","0.6794645190238953",NULL,60,"v0.0.0_placeholder"
897,"2026-02-28 13:44:21.498562+00","2026-02-28 13:45:21.498168+00","rps","0.1","0.42457833886146545",NULL,60,"v0.0.0_placeholder"
